"@rafiqhamustaffa Aku baca, after kenyataan KJ tak sarankan ibu menyusukan anak amek AZ. Sesiapa ada appointment utk AZ mmg dia tak kasi amek. Noktah. Tapi kalau ikot pakar, any vaccine is the best for us now. Tulaaaa confused gak. Tp nk dpat Pfizer tu ntah bila kannn",
@masfaizhakim Kenapa vaksin AstraZeneca lebih banyak kejadian blood clot berbanding vaksin mRNA Pfizer dan Moderna? Apa yg ada dlm vaksin AZ yg buatkan blood clot terjadi?,
"Pfizer k dalal.. Moderna mRNA vaccine hai, tu kyi Pfizer ke piche pada hai? https://t.co/RMWyGuZlSG",
"Buat lah macam mekdi. Yang encik, nak order vaksin apa? Pfizer? Nak extra dos tambah rm10. Ok? Nak add-on wifi hotspot? Ok tambah rm100. 5G Pfizer tak berapa laju. So nak tukar plan 100Gbps nak? https://t.co/pevO5ZsUnk",
Doctor kata any brand of vaccine is okay. Dah tu kenapa government bagi pfizer and sinovac dekat frontliner? Kalau tau AZ stock dah sampai bg lah Frontliner AZ sekali. Benda mcm ni buat org fikir other brand is the best. AZ ni vaccine yg tak bagus bg dekat org ramai ke apa?,
"@elorayen @ketengahketepi Hi salam nak tanya, betul ke ada kawan bagitahu yang orang tua dinasihatkan ambil pfizer? Sebab effect AZ macam tak sesuai untuk elderly.",
"@theKAC_id Iya Pfizer kuat bgt kayanya, banyak denger side effects sih dari tmn2 yg di UK. My fiance dapet yg AZ, itu juga side effects nya berasa sih, demam meriang 2 harian. Trus bbrp hari kemudian vaksinnya batch itu di recall dong 😭 risiko blood clot ktnya",
tak kisahlah az ke pfizer ke aku nak covid cepat habis,
@AbdulHadiNasri Mgkin dorg tgu pfizer jgk kot.. tp sayangnya byk lg kosong,
"@thecatcollectr meskipun agak2 ngeri ya, karena vaksinya kuat, jadi kalau imun lemah bisa malah jadi senjata makan tuan. sinovac aman karena virusnya udah mati, tapi banyak ga diakui secara internasional, paling ya Pfizer atau AstraZeneca.",
@nikamalaiman aku lagi rela bayar 200myr utk kena vaccinated dari kena swab test yal. pfizer pun baru 20 dollar. tak sampai 100myr kot.,
"@qaxahb @MustaffaAlBakri Try la cakap yg pfizer tu nama brand besar dia... AZ ni anak2 dia... Mcm Proton laa... Ad saga, persona, iriz .😅",
@jigarkumardave @_amitbehere @PMOIndia Production ramp up hoga that is also a hypothetical News.  Bharat Bio-Tech karga in the end of this Year . Serum ka to kuch nahi hai kuki unka khud ka vaccine nahi hai.  Covaxin ka 3rd phase Trial nahi hua to direct logo pe hi kar rahe.  Pfizer buddha mangayega nahi.,
@tweet_ayuyu @kakzett Sinovac lagi mahal dari pfizer ke?,
@thecatcollectr yeah am good. lagi coba cari akal gimana biar bisa vaksin pfizer.,
"@msisodia Kyon Pfizer ke alawa koi vaccine nhi hai kya, dalali karni hai to khul k karo.",
@AbdulHadiNasri @rafiqahmd_ Mungkin boleh kurangkan had umur untuk AZ ni rasanya banyak yg 60 above dah dpt yang pfizer. Ayah saya umur 60 tahun dah dapat first dose pfizer last week.,
@nuyulhuda Sebab haritu noi baca yang pregnant women cuma sesuai pfizer tu je. Bf mom ni takda pula di mention.,
@FrugalFliza @SeanBam91 hi! nak tanya ni pfizer ke AZ ya? sbb i daftar AZ utk my parents so risau jugak🥺,
"Facts: Vaksin AZ punya transportation and storage procedure lagi mudah dari pfizer dan moderna. 

Facts: Vaksin AZ lagi murah dari pfizer dan moderna.",
@LanaMichael My dad cakap nak call esok if dia tak call nanti i yg akan call sendiri. Geram laaaa! Ada my friend phase 3 dah dapat 1st dose pfizer kat perak.,
"Tinjauan data terbaru yang dikirim oleh Pfizer, vaksin dapat disimpan pada suhu kulkas 2-8 derajat Celsius hingga satu bulan. https://t.co/jlKpbpvfCY",
@jhahbhrin_ Oooo maybe target dia untuk warga emas dulu kut sebab nenek aku vaksin pfizer,
@fimiezir Pfizer dengan sinovac tu lah. AZ tu bukan dia buka certain negeri je ke ? Tah aku pun confused dah ni,
@DbahRahim Haah..mostly ramai nak Pfizer dan sanggup tunggu..takpelah janji amek vaksin hahaha,
@mangopft Tp mcm utk ke Arab Saudi (umrah/haji) buat masa ni diorg hanya iktiraf Pfizer dan AZ,
@msisodia Agaiya Pfizer ke agent..Beta maujeee kar diiii,
@zamirmohyedin Tapi sekarang ramai yg nak pfizer je dan tolak vaksin sinovac sebab byk berita kata tak berkesan.,
Vaksin Pfizer beri kesan hampir 90 peratus terhadap varian India B.1.617.2 https://t.co/6B7Nffcqzl,
Get vaccinated. Jangan nak tunggu pfizer. Sama je semua. https://t.co/RwyKZQ2v6p,
@NurizzuddinOmar kt srwk aku dh dpt pfizer din!!! tp pfizer viagra la bkn covid vaccin,
@kakzett @_amirulaziz Kat tempat aku ade dpt pfizer ade dpt sinovac,
"Untunglahh husb boleh pfizer. Nak tggu pfizer hmm lamberttt lagi. If i have a choice to buy it, I’m sure will go for it. Tapi tu laa, ape laaa yg Msia fikirkan ye...",
@_amirulaziz Dia lg mhal dari pfizer,
@IftidarAmran Hahahahha. Kann. Dia siap ckp 2 kali dos dah dpt. Pfizer pulak tu. Tp lembab jgk. Vaksin tak sampai otak kot nak fikir. 😂,
@fahproz @rahimanmustapha Maybe yg ni for pfizer or random vaccines,
"Kalau 26hb nanti slot AZ ada lagi, perlu ke saya berebut peluang? 
Latest info kata Pfizer saja sesuai ibu menyusu tapi dengan keadaan sekarang ni saya rasa saya perlu vaksin secepat mungkin.",
"Alhamdulillah, ayah dgn nenek aku esok dpt temujanji untuk Pfizer Vaccine.",
@syawal Pfizer sudah beli cuma not soon and not enough quantity since kita rasa kita hebat drpd FDA cuma moderna belum beli. Sinovac buleh pula,
"@Midasekai itu kan di filipina pemberian vaksin bakal dibuat gacha (kita gatau bakal dapet vaksin apa), soalnya kebanyakan maunya pfizer sedangkan jumlahnya gak mencukupi. makanya di bawahnya ada yg versi b3 (sinovac)",
"Pfizer: dibuat dr mRNA, dose 0.3 ml
AZ: dibuat dr viral vector, dose 0.5ml

Some people say protection lps vaccine xsmpai setahun pun. Tp amat diperlukan ms kes mendadak naik, nak2 kes yg progress cepat mcm skrg ni",
"Toksahlah nak banding2 kan pfizer &amp; az. Sama je function dua2 tu. aku ni kena az paling koman pun cirit birit je. Cousin aku frontliner dpt pfizer, migraine 2 hari je pastu elok. 

Just fucking #GetVaccinated 👌🏼",
Pfizer jd masuk sini ga sih? @martinaFYS https://t.co/PBE7kvlDOY,
@efaperfume Pelik betul. AZ baru start. Arwah tu dah ambik dos kedua. Takkan salah AZ lagi. Lepastu kata Pfizer orang atasan dah simpan untuk geng sendiri. Sembang je dia ni.,
"@msisodia Lo aa gye Pfizer ke Dalal, ye kitne bde chor h eska andaza nhi lgaya ja skta ...",
"@HausofHilton Dr, vaksin AZ sesuai ke untuk org pregnant? Sbb ada baca org pregnant hanya sesuai ambil vaksin Pfizer saja. Betul kah?",
Syukur ke hadrat ilahi prosedur Vaksinasi berjalan dengan lancar. Semoga sesiapa yang masih menunggu giliran vaksin akan dipermudahkan dan dipanggil secepat mungkin juak. #KitaSteady #pfizer https://t.co/1Ta27zfS2z,
"@madertakaful Yeke. Kau tak ambik lg ke? Sbb info kejap cmni, kejap cmni. Haritu nmpak kt mana yg kata pfizer je boleh. Tp boleh ke kite nak pilih2 pulak. Yg pregnant mesti lg risau kn.",
"@rohini_sgh 2BHK, Pfizer se bhi 2bhk lungi",
"@45Fortify Maksudnya pergi ke pusat cucuk vaksin under AZ ni tp nurse akan cucukkan Pfizer ke mcm mana?

Sbb my father dh apply under Mysejahtera tp xde berita. Ingt nk tnggu yg ni, bkn AZ. Tp kalau blh cepatkan lg bagus",
@msisodia Tu na chup hi rah chu+!ye. Pfizer wala tera 8aap hai kya? Ya tu uska The_lal hai?,
@O_l_a_v_a_n Pfizer to India me lag bhi Nahi rahi kese lagi apko???,
"PART 1

Alhamdulillah. 1st Vaksin pada hari tok. Semoga dipermudahkan urusan. Lindung Diri, Lindung Semua. 

Semua rasa ada. Nervous, excited, lucu, tambah ensem menawan semua ada...at last syukur.

#pfizer https://t.co/qNxsswZ9p9",
"@msisodia Vaccination to bahana hai, paisa kamana hai...! ye Delhi ke dono chor apni dalali Pfizer se lena chahte hai..",
"🧪 Vaccines used globally

Pfizer/BioNTech (contd.):
🇵🇦 PA 🇵🇪 PE 🇵🇭 PH 🇵🇱 PL 🇵🇹 PT 🇵🇸 PS 🇶🇦 QA 🇷🇴 RO 🇷🇼 RW 🇸🇦 SA 🇸🇩 SD 🇸🇬 SG 🇸🇻 SV 🇸🇲 SM 🇷🇸 RS 🇸🇰 SK 🇸🇮 SI 🇸🇪 SE 🇹🇨 TC 🇹🇳 TN 🇹🇷 TR 🇺🇦 UA 🇺🇾 UY 🇺🇸 US",
"@msisodia Vaccination to bahana hai, paisa kamana hai...! ye Delhi ke dono chor apni dalali Pfizer se lena chahte hai..",
@msisodia Kyu bhai Pfizer waalo se cut money fix ho gai kya. Pfizer hi kyu Sputnic bho bol sakte the.,
"Sekarang ni yg utk perempuan mengandung n menyusu, haritu baca macam boleh vaksin. Ada yg kata pfizer je yg boleh.Tgk kat mysejahtera tak boleh pula. Mana satu betul?",
"Vaksin Astrazeneca dan Pfizer mampu melawan varian B.1.617 yang pertama kali terdeteksi di India. Dengan syarat, disuntik dua dosis. https://t.co/rnOlF56R31",
"@msmaheran Oh good for your mom! Maksudnya phase 2 ni (pfizer/sinovac) dah berjalan lah sebenarnya? I cek my dad punya MySejahtera, tak ada apa2. Maksudnya dia tak dapat ya? I ingat phase 2 ni belum start",
@aajtak Arun Puri se puch ke batao kitni dalali fix hui he Pfizer vaccine ke liye . https://t.co/ZF32RfpTIV,
"Pfizer, Moderna, Sputnik ni kalau ada access &amp; boleh pilih untuk beli sendiri orait jugak, tunggu gomen bagi bila tahun tah turn nak dapat nya, know2 2022 gg. https://t.co/ETZLckh6e2",
@msisodia Bhai ko Pfizer ne bhar bhar kar diya hai.... Lage raho चचा...,
Btw kakak aku dapat jenis pfizer,
@NazrinHadia Itulah masalah dia sebenarnya. Kata pfizer fasa 2 dah berjalan. Eh tiberrr warga emas pun boleh opt for AZ. Bodo ke bodo skunk ni aq takleh laa cemniq.,
"@MirzaAyman Dengar cita siapa ambik vaccine Pfizer, AZ boleh pegi Europe 😋",
@KapilMishra_IND Funnish susodia kyun nahi pfizer se direct vaccine leke sabko lagwata hai.. sab kuch modi ji.. ??,
@EMA_News 🦁😷💉mRNA🤔https://t.co/P8rSJFbxi0,
"@JKJAVMY keberkesanan AZ bagi golongan umur 20-40  nampaknya amat rendah-pencegahan kemasukan ICU (&lt;13.79),  kematian (&lt;1.58). Adakah lebih sesuai untuk golongan muda untuk menunggu vaksin lain e.g. Pfizer, sinovac etc ataupun mendaftar vaksin AZ yang keberkesanaannya rendah? https://t.co/da4wOnRgb9",
"@wankhairulnizam Itu la, depends on availability kan? Tapi masalahnya ramai rasa pfizer ni supreme dan terlalu prasangka pada sinovac

Dah tak tahu nak explain macam mana pada mereka welp",
"My mum has been vaccinated with a pfizer. Dia yang bising I tk dftr lagi ambik vaccines. 

I tk faham mcm mana orang kt fb boleh terpengaruh dgn antivaxxers",
untung la member dapat pfizer 😂,
Alhamdullilah abah dah dapat dua dose PfiZer and mak pulak esok untuk first dose,
"@xxDonJxx Sputnik, pfizer, AZ, cansino. Ni semua vaksin yg JKJAV dah order. https://t.co/whEx0iTdpc",
@haMizaAbdullah @unblnabulae @nvrceri4hm4 @malif_mazlan @JKJAVMY Sbb dia pharmaniaga kena la pkai sinovac..Ceria nak Sinovac ikut KJ so tlg kecualikan dia dri pfizer n AZ hahahaha,
@msisodia Sir ji Why Pfizer? why not other? Lobbying ke kitne paise mile....?  Yahi karna hai to global tender ka dikhawa kyu? direct order de ke seedha seedha 20% le kejeye... kam se kam... time to bachega...,
@ETNOWlive @pfizer @msisodia To kya aap dream 11 pe team bnaoge?,
"@Arun_Sharma23 @kn_warrior25 @ANI Bhai sab Pfizer ki Vaccine ke liye jo minimum Temp requirement hai wo dekh lo...thoda ...
Wo yaha Karna bahut Tough hai..fir jab vaccine kharab hogi tab ye hi bolenge central govt ne..hame equipment nahi diye....😂",
@chmabubakar7 Yeh to pfizer bol ke Polio laga di 😂😂,
"@haMizaAbdullah @Aliya_Jay @nvrceri4hm4 @malif_mazlan @JKJAVMY Haah acip sinovac, igt die dpt pfizer..tp jarang la nmpk org dpt sinovac area kl selangor",
@himidsa Sama la weh. Berjanggot nak tunggu pfizer 👵,
@AmieHusna I see. I think your dad dapat Pfizer. Sebab fasa kedua untuk warga emas kan,
"@BesuraTaansane Nahi chahiye inki vaccine.. time kharab jar diya.. 
Pfizer ka sanitizer bana ke hum bech denge.. idiots bina trial ke indemnity bond mangte hain.. sharm nahi ati..
Jai covaxin jai Covishield 🙏",
"@ahmadzakias Oo, faham-faham. Maksudnya yang dekat My sejahtera tu Pfizer la kan. Kalau nak AstraZeneca memang kena isi kat website la ye",
"@meorhaqimy Arab approve 2 baru so far, pfizer &amp; az, mana2 from 2 ni leh masuk tapi tulah bila boleh nobody knows 🥲🥲🥲",
Ye sriman khule aam Pfizer ki dalali kar rahe hai https://t.co/7H9kDZWe8G,
@msisodia Ye NC BC LC MC CC KC ko Kya Malum nehi he Pfizer India me China virus ka mutant ke liye be- asar he.. Covaxin is the best for India.,
"@IqblHmdn Sabaq2,ada pfizer lebih..roger2",
@ZuraaChan Bukan arab ckp terima pfizer/astra only? Bukan eh?,
"Dulu aku takut AZ sebab ada efek teruk bukan mcm pfizer, rupa-rupanya aku yang paranoid kejadah. AZ ke Sinovac ke Abdullah &amp; Abdullah ke. Konsult dengan doktor baru ambil vaksin.

Jangan buat palatao sendiri!",
"@ameerzed13 @Zulfeqah @IsmailSabri60 Sebab pharmaniaga dah sign exclusive distributorship dgn sinovac. Jadi sinovac xlayan la org lain. Itu biz deal. Sama dgn pfizer dan AZ, xbagi org lain. Tapi syarikat farmaseutikal lain boleh jer bawa masuk vaksin brand macam sinopharm yg belum daftar di sini. https://t.co/5Cc7vxzMxT",
"@MohdSyatir Ghetiaq jangan tak ghetiaq!!! Minum sekali semua benda yang bunyi macam Islam. Habatussauda, Zaitun.. makanan yang bunyi macam Islam bagi depa semua buleh! Pfizer, AstraZeneca tak mau!!",
"Nanti nak namakan anak siti pfizer, muhammad astra, nur zeneca dengan abu sinovac😙😙 biar golongan anti vaccine ni takut dengan anak aku bila nampak je lari lintang pukang",
"@nvrceri4hm4 @Aliya_Jay @JKJAVMY Pfizer masih di phase 2 ye rakan2, even calon phase 2 pon berpusu-pusu daftar amek AZ. Pokoknyaa jgn letak harapan tinggi..",
Aduh la pening la aku. AZ ke Pfizer ni patut pilih? https://t.co/QZpPns083p,
@sadbicxh Tu la tadi adik update parent saya kata nak pfizer. Ok kita tunggu slot pfizer. Kalau dia kensel niat kita paksa jugak... harap menjadi 🥴,
@zhafran_lxxvii Haa ni nak tanya nii. Ini mcm yg kkm punya giliran yg pfizer tu keee,
"Umi pulak setuju sebab bukan Sinovac. Katanya sinovac ada bahan haram. Aku tanya balik, AZ or Pfizer apa bahan dia kalau umi tahu yg sinovac? https://t.co/4RziktkRGV",
"Aikk, mmg sure ke arwah atlit tu ambik az, buka deorg dpt pfizer sekali dgn frontliner hari tu sbb nk pergi oversea wakil negara 🤔🤔",
@msisodia Pfizer ka dalal sisodia or khejriwal,
"But then bila aku fikir balik
1) this is the only available vaccine at the moment. Grab while it last. 
2) nak tunggu vaksin lain Pfizer bla bla semua tu tak tahu bila lagi. Silap silap kau mati dulu baru vaksin kau nak tu sampai.",
"@Abhishe10018126 Wait kar bhai 
Covsheild,covaxin,sputnik V, Pfizer 
Sab ka cocktail banakar piyenge",
Macam mana nak convince mak ayah ambil AstraZeneca eh? Takut tunggu pfizer entah bila dapat,
Pelik lah kenapa tak suruh yang ada duit ni import sendiri vacksin bukan mahal pon. Ke stock tandus. Nak 7 shot Pfizer COD https://t.co/cvs7VGvHNN,
"At this point aku tak kisah dah dapat az ka pfizer, janji dapat😂",
"@msisodia Is @msisodia ji, dalal of Pfizer?",
@nur110594 Apply for AZ laa. Tunggu pfizer mmg xtau bila.,
@NaimmLahh Dapat pfizer pun takmau masok parliment. Rakyat hat tak dapat apa membanting tulang kena p kerja,
Mmg dia ambik Pfizer pun bkn AZ 🙄 https://t.co/uA1Rc8PUuP,
@msisodia Aa gaye pfizer ke dalal,
"@tengkunurlissa Paling penting,, dia ambik vaksin Pfizer. Bkn Astra Zeneca. https://t.co/Y1rtTmUKrr",
"@kamaalrkhan Abey tuchiye, tujhe vaccine ki spelling nahi aati aur tu vaccines par gyan pel raha hai. Dhakkinike, jakar WHO ki list check kar. EU mein covaxin ko importance di hai, agar WHO isko manyata dega to tera papa pfizer aur dusri vaccines ka swaha ho jayega. Check to karle kabhi fact.",
"@brbnycss Ba semenanjung mayuh under 60.. Ntahla, ku mana2 jak asal thn tok vaksin.. Ngarap pfizer taun dpn baru bulih kini 😂😂 igtkan bisi penyakit berkaitan saluran pernafasan bulih lok",
"@msisodia Dalla of Pfizer..
Ek pregabalin ki capsule jo indian company 10 se 12 rupaye me deti hain uske liye Pfizer jaisi company apna ek capsule more than 60 rs me bechte hain.
Pfizer aur international companies india me bade logo se apni dalaali karwa rahe hain.
Be with indian company",
"Tadi ada cust datang baru lepas cucuk pfizer, high semacam. Katanya rasa mcm mabuk 😂 cakap pun merapu padahal nk beli panadol je https://t.co/XVBmkh45qc",
@msisodia Pfizer ki dalali kyun kar rahey ho? Kitna mil raha hai?,
"@msisodia Ha ..apko Pfizer hi chahiye isliye to sab natak ho raha hai..
Apka agenda samne aa raha hai..",
@ieranasir @smyusof27 Aku ada baca pfizer dengan az ni tak pakai human/animal products. So mana datang darah babi ni pun taktau lah. Babi tak bersalah pun. Kesian kena fitnah.😂 Benda mustahak macamni kenalah percaya pada ahli yang pakar bukan khabar angin.,
"@labellalim Disebabkan hari tu media massa dah laporkan berita pasal side effects AZ secara kurang tepat, bilangan orang yg cancel appointment nak cucuk vaksin jadi makin ramai sbb semua nak aim ambil vaksin Pfizer/Sinovac/Sinopharm je. Belum lagi campur yg cancel sbb terpengaruh dgn wasapp.",
"@JKJAVMY Adakah kalau kita dah daftar AZ, pendaftaran Pfizer sebelum ini terbatal? Ayah saya di Batu Pahat yg telah daftar Pfizer telah didaftarkan AZ tadi. Oleh kerana baru tau lokasi vaksin di JB, kami bercadang nak cancel AZ sebab ayah umur 85 dan sudah uzur untuk dibawa ke JB",
Aku cabar anak azmin buktikan memang satu keluarga sampai anak2 diorang yang akan lahir tahun 2040 buktikan yg diorang belum dapat pfizer lagi. Kalau dah divaksin kita sedut balik,
"Iya sih ga boleh milih2, tapi kalau minta Novavax aja boleh ga Tuhan 😄

https://t.co/3qoMk1rg47",
@msisodia Kitne paise milre hai dalali k pfizer se?,
@msisodia Tum Pfizer ki dalali mat karo. Ghonchu tum minister ho.,
@OniDelnaja Hm :((. Kalau depa nak tunggu yg pfizer tu okay je. Cuma kita nak push supaya dapat herd immunity tu je. Semoga dipermudahkan urusan :),
@KapilMishra_IND Ye Pfizer ko lane par itna zor kyu diya jara h ।।।। Bahut achi hai kya?🤔,
@OfficialJohor 👍🏽 Nice boleh drive thru cucuk #Pfizer #Sinovac #AstraZeneca #SputnikV #Sinopharm #Moderna,
"lo malu gak sih jon 2 bulan yg lalu marah (? idk lebih cocok nyambat/ngeluh sambil ngutuk/marah HAHAH soalnya ga sampe yg gmn2 gt jg) krn dapet vaksin az, taunya skrg az &amp; pfizer ampuh buat covid baru lol",
@chetan_bhagat O Pfizer ke dalal rahane de bhai,
Bising mau Pfizer dari AZ. Memilih mcm apa ja. WOI SY TNGGU VAKSIN SY DR BULAN 3 BA KLAU NDA MAU BG SY !!!,
"@ETNOWlive @pfizer @msisodia Sisodia ji, aap ko kitna paisa mil raha hai as commission, pfizer ko promote karne ke liye. Pfizer se keh do ke kejriwal ke ads sponsor kar poore saal bhar ke liye tab yeh deal poori hogi.",
"@Aanuaar Klau tk volunteer, maybe pfizer kot. Esk2 try refresh tngok kot kluar apa2 ka",
@Aanuaar Abah hang ada penyakit kronik ka? Depa yang bagi date? Rasanya pfizer. Abah aku pon dia tak tulis jenis apa. Bila pi depa bagitau pfizer.,
"@brgsjks Tak. Dh la vaksin lmbat bekalkan, sinovac plak tu. Lgi teruk, ramai komplen xcukup dos vaksin (less than 0.5ml as prescribed).

Mane la diorg jumpa menteri camni. Masing2 dh dpt vaksin pfizer tpi performance kelaut gak",
@FireballsIndia Waise konsa Pfizer wala point ki baat thi? Yeh Kejru toh ghtia banda hai.,
